GameId,Quarter,Minute,Second,Down,ToGo,YardLine,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,PassType,IsSack
2020112206,1,9,49,4,10,24,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020112207,4,7,43,4,15,20,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020112212,1,1,17,4,15,20,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020112300,2,1,7,4,9,49,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020112900,1,13,57,4,9,26,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020112900,1,11,35,4,1,45,2020,0,UNDER CENTER,RUSH,1,0,UNKNOWN,0
2020112900,1,4,46,4,10,25,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020112300,3,4,53,4,9,26,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020112300,3,1,34,4,8,44,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020112300,3,0,6,4,15,8,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020112300,4,13,43,4,16,36,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020112300,4,11,59,4,2,42,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020112300,4,10,31,4,2,20,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020112300,4,0,9,4,5,42,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020112209,3,6,51,4,3,41,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020112600,1,11,18,4,12,44,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020112600,1,4,54,4,12,35,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020112600,4,10,24,4,1,34,2020,0,UNDER CENTER,RUSH,1,0,UNKNOWN,0
2020112600,4,9,12,4,4,31,2020,5,SHOTGUN,PASS,0,1,SHORT RIGHT,0
2020112901,2,7,39,4,11,43,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020112600,4,4,3,4,1,37,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020112601,1,13,20,4,14,21,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020112212,2,13,8,4,2,22,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020112212,2,4,7,4,2,46,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020112212,2,1,25,4,13,39,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020112601,3,7,54,4,15,37,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020112601,4,2,14,4,4,41,2020,3,SHOTGUN,PASS,0,1,SHORT MIDDLE,0
2020112900,2,11,33,4,3,32,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020112900,2,9,47,4,5,35,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020112902,4,1,11,4,5,18,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020112903,1,6,5,4,1,48,2020,2,UNDER CENTER,SCRAMBLE,1,0,UNKNOWN,0
2020112903,2,11,21,4,4,41,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020112903,2,9,54,4,4,18,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020112900,3,14,10,4,9,26,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020112900,3,12,4,4,5,16,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020112900,4,1,53,4,14,45,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020112901,1,14,39,4,10,25,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020112901,1,4,22,4,5,35,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020112901,1,3,33,4,8,22,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020112901,1,1,29,4,9,39,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020112901,2,14,18,4,2,35,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020112901,3,2,19,4,10,43,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020112601,3,0,43,4,8,31,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020112601,4,12,21,4,10,24,2020,0,UNDER CENTER,PUNT,0,0,UNKNOWN,0
2020112601,4,9,33,4,11,34,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020112901,4,8,28,4,12,20,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020112902,1,7,39,4,7,38,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020112902,2,15,0,4,1,32,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020112902,2,13,30,4,13,28,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020112902,3,13,30,4,1,47,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020112902,3,6,49,4,4,38,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020112902,3,3,46,4,3,34,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020112902,3,2,52,4,6,20,2020,0,UNDER CENTER,PUNT,0,0,UNKNOWN,0
2020112902,4,9,46,4,12,23,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020112903,2,4,32,4,6,44,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020112906,1,7,25,4,5,47,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020112900,4,9,32,4,11,24,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020112903,2,1,21,4,19,16,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020112904,1,12,14,4,9,41,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020112904,1,9,57,4,9,9,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020112905,1,13,19,4,6,39,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020112907,3,9,17,4,16,42,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020112907,3,6,53,4,3,43,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020112907,4,12,6,4,1,27,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020112907,4,10,40,4,10,42,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020112901,4,2,50,4,2,20,2020,11,SHOTGUN,PASS,0,1,SHORT RIGHT,0
2020112901,4,1,0,4,27,43,2020,55,SHOTGUN,PASS,0,1,DEEP MIDDLE,0
2020112905,1,3,29,4,10,49,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020112905,1,2,10,4,1,17,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020112905,2,7,37,4,8,20,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020112906,2,10,17,4,11,40,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020112906,2,7,7,4,16,20,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020112909,2,5,9,4,2,28,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020112909,2,1,52,4,9,45,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020112909,3,13,23,4,12,23,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020112909,3,12,26,4,10,30,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020112909,3,10,14,4,2,35,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020112906,3,12,0,4,2,48,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020112906,3,2,10,4,16,19,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020112906,3,0,28,4,14,40,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020112903,3,13,53,4,7,40,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020112903,3,11,44,4,9,44,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020112903,3,8,54,4,12,23,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020112903,4,1,55,4,10,25,2020,-9,SHOTGUN,SACK,0,0,UNKNOWN,1
2020112907,1,3,37,4,7,23,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020112908,1,3,29,4,4,21,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020112908,2,9,29,4,9,26,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020112908,2,6,39,4,11,38,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020112908,2,5,38,4,11,24,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020112908,2,4,0,4,18,26,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020112908,3,12,57,4,9,26,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020112908,4,13,8,4,13,34,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020112908,4,3,53,4,6,40,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020112908,4,2,0,4,4,27,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020112909,1,13,42,4,2,33,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020112909,2,14,24,4,1,23,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020112909,2,10,6,4,19,43,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020112909,2,6,39,4,7,40,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020112905,2,5,12,4,1,46,2020,2,UNDER CENTER,RUSH,1,0,UNKNOWN,0
2020112905,3,11,53,4,5,41,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020112905,4,2,18,4,14,49,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020112909,3,0,42,4,19,16,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020113000,1,14,43,4,5,24,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020112909,4,2,20,4,5,44,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020112910,1,10,25,4,6,46,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020112910,1,8,25,4,1,31,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020112910,1,7,7,4,3,26,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020112910,1,5,38,4,2,33,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020112910,1,0,5,4,7,28,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020112910,3,4,9,4,5,16,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020120600,1,12,19,4,6,11,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020120600,2,11,12,4,8,32,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020112907,2,8,4,4,6,29,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020112907,3,14,8,4,16,19,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020112908,1,12,16,4,3,47,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020112908,1,9,14,4,20,20,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020112908,1,7,50,4,12,36,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020112908,1,5,49,4,10,28,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020112911,3,9,43,4,20,24,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020112911,3,6,16,4,10,25,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020120200,3,5,38,4,3,23,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020120200,3,3,22,4,15,15,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020120200,4,6,3,4,2,22,2020,6,SHOTGUN,RUSH,1,0,UNKNOWN,0
2020120602,4,11,17,4,21,29,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020120601,2,8,16,4,8,43,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020120604,1,3,8,4,16,30,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020120604,1,0,33,4,7,27,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020120607,2,11,35,4,9,26,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020112909,4,11,54,4,21,44,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020112909,4,8,56,4,11,29,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020120607,2,4,31,4,11,24,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020120601,4,6,50,4,5,13,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020120602,1,6,32,4,14,21,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020120602,3,8,27,4,7,19,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020120602,3,6,3,4,20,30,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020120602,4,14,26,4,8,36,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020120602,4,2,50,4,12,49,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020120601,3,11,41,4,7,40,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020120601,3,9,14,4,10,34,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020113000,4,4,1,4,17,45,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020120200,1,12,50,4,5,40,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020120605,3,2,8,4,6,24,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020120605,3,0,36,4,5,45,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020120605,4,0,42,4,5,14,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020120603,1,12,25,4,3,42,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020120603,1,10,49,4,4,15,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020120603,1,4,51,4,6,32,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020120603,2,9,40,4,5,30,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020120603,2,7,7,4,8,47,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020120607,3,11,27,4,13,22,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020120603,3,9,55,4,4,28,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020120604,4,7,8,4,11,33,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020120604,5,8,16,4,14,20,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020120605,1,4,21,4,10,45,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020120607,4,14,9,4,7,33,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020120607,4,12,58,4,12,28,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020120607,4,5,50,4,10,44,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020120605,3,6,5,4,10,25,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020120611,2,6,45,4,15,14,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020120611,4,13,44,4,7,20,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020120609,1,11,3,4,8,25,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020120609,1,9,16,4,15,29,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020120603,3,4,5,4,20,15,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020120603,4,11,54,4,11,24,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020120603,4,8,19,4,1,18,2020,2,UNDER CENTER,RUSH,1,0,UNKNOWN,0
2020120603,4,5,49,4,18,12,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020120603,4,12,7,4,11,24,2020,0,UNDER CENTER,PUNT,0,0,UNKNOWN,0
2020120604,1,11,23,4,3,33,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020120604,2,14,17,4,2,29,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020120604,2,1,54,4,1,34,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020120604,2,0,56,4,16,32,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020120604,2,0,31,4,1,32,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020120604,3,7,26,4,18,40,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020120609,2,8,56,4,10,20,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020120700,2,10,43,4,5,37,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020120610,1,5,48,4,14,21,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020120610,2,4,55,4,12,19,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020120610,3,13,58,4,7,36,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020120610,3,12,9,4,14,47,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020120610,4,6,48,4,12,21,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020120610,4,4,57,4,10,22,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020120610,4,3,3,4,13,38,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020120608,1,8,6,4,14,34,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020120608,1,4,13,4,16,26,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020120608,1,2,54,4,4,36,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020120608,2,9,43,4,10,25,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020120608,2,4,32,4,11,1,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020120611,2,12,31,4,4,31,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020120611,1,0,2,4,11,35,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020120611,4,2,14,4,2,38,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020120612,1,9,57,4,4,36,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020120612,4,13,27,4,7,39,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020120612,4,9,56,4,20,42,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020120612,4,6,13,4,3,49,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020120609,2,0,33,4,4,11,2020,0,UNDER CENTER,PUNT,0,0,UNKNOWN,0
2020120609,3,12,21,4,10,39,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020120609,3,9,54,4,2,40,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020120609,4,13,41,4,18,34,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020120609,4,11,34,4,3,27,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020121000,2,4,47,4,3,25,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020121000,2,0,28,4,2,34,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020120700,4,3,44,4,6,21,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020120702,1,13,31,4,1,34,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020120702,1,12,1,4,1,35,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020120702,1,9,57,4,15,15,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020120611,2,14,18,4,9,21,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020120702,1,2,0,4,7,12,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020121301,1,4,54,4,1,29,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020121303,3,4,59,4,6,29,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020120702,3,4,30,4,3,41,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020120702,4,13,29,4,4,36,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020120702,4,12,30,4,12,8,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020120800,1,10,4,4,15,37,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020120800,4,0,38,4,19,39,2020,28,SHOTGUN,PASS,0,1,DEEP MIDDLE,0
2020121000,1,9,49,4,9,26,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020121000,1,3,58,4,2,33,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020120800,3,13,29,4,4,38,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020121303,2,10,35,4,25,41,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020121303,2,5,50,4,10,43,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020121303,2,0,43,4,3,42,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020121000,4,12,54,4,2,38,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020121000,4,12,6,4,13,23,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020121000,4,10,27,4,7,9,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020121000,4,4,49,4,11,25,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020121000,4,3,38,4,10,28,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020121000,4,1,58,4,9,19,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020121300,1,12,33,4,4,43,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020121300,1,10,39,4,4,27,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020121300,1,1,54,4,1,28,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020121300,2,12,59,4,5,48,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020120702,2,9,6,4,1,34,2020,-3,UNDER CENTER,RUSH,1,0,UNKNOWN,0
2020120702,2,4,18,4,4,7,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020120702,2,0,58,4,1,19,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020120702,3,5,54,4,13,28,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020121300,4,3,0,4,12,5,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020121300,4,1,56,4,8,29,2020,1,SHOTGUN,PASS,0,1,SHORT LEFT,0
2020121300,3,13,18,4,15,20,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020121301,3,1,12,4,3,20,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020121301,4,9,16,4,14,17,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020121301,4,4,26,4,27,60,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020120800,3,10,43,4,1,61,2020,2,UNDER CENTER,RUSH,1,0,UNKNOWN,0
2020120800,3,9,11,4,8,65,2020,0,FIELD GOAL,FIELD GOAL,0,0,UNKNOWN,0
2020121000,4,15,0,4,5,30,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020121302,3,9,32,4,4,31,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020121302,3,6,0,4,7,40,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020121302,3,2,48,4,4,29,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020121302,4,14,56,4,18,49,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020121302,4,12,54,4,2,39,2020,18,SHOTGUN,PASS,0,1,SHORT MIDDLE,0
2020121302,4,2,0,4,1,93,2020,7,UNDER CENTER,PASS,0,1,SHORT RIGHT,0
2020121303,1,6,20,4,3,26,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020121307,2,0,31,4,7,28,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020121307,3,0,53,4,4,31,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020121307,4,4,28,4,6,29,2020,12,SHOTGUN,PASS,0,1,SHORT MIDDLE,0
2020121307,4,3,36,4,5,46,2020,9,SHOTGUN,PASS,0,1,SHORT LEFT,0
2020121303,4,1,52,4,14,86,2020,0,FIELD GOAL,FIELD GOAL,0,0,UNKNOWN,0
2020121304,1,6,30,4,14,43,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020121304,1,5,5,4,2,30,2020,0,UNDER CENTER,PUNT,0,0,UNKNOWN,0
2020121304,1,1,53,4,4,19,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020121305,1,14,9,4,9,26,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020121305,1,4,59,4,42,3,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020121305,2,6,4,4,13,37,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020121305,2,4,27,4,15,16,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020121305,3,13,4,4,5,30,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020121305,3,5,27,4,11,45,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020121305,3,2,44,4,16,41,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020121305,4,10,20,4,10,25,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020121301,2,1,52,4,4,31,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020121304,2,5,48,4,5,38,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020121304,2,0,19,4,25,15,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020121304,3,7,31,4,4,46,2020,13,SHOTGUN,PASS,0,1,SHORT RIGHT,0
2020121304,4,15,0,4,9,38,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020121304,4,8,2,4,18,49,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020121306,1,9,19,4,3,8,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020121306,1,3,29,4,8,33,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020121306,1,0,21,4,7,41,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020121306,2,14,11,4,7,13,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020121306,2,12,35,4,1,56,2020,3,SHOTGUN,RUSH,1,0,UNKNOWN,0
2020121300,4,10,24,4,2,44,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020121301,2,7,2,4,2,33,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020121304,4,2,0,4,13,43,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020121307,1,7,41,4,3,33,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020121307,2,13,35,4,7,28,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020121306,2,4,28,4,7,49,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020121311,2,10,54,4,5,42,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020121311,3,13,10,4,10,25,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020121308,3,9,45,4,7,93,2020,0,FIELD GOAL,FIELD GOAL,0,0,UNKNOWN,0
2020121309,1,6,0,4,9,26,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020121310,1,13,41,4,3,32,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020121310,2,9,52,4,19,73,2020,0,FIELD GOAL,FIELD GOAL,0,0,UNKNOWN,0
2020121310,2,8,17,4,4,83,2020,0,FIELD GOAL,FIELD GOAL,0,0,UNKNOWN,0
2020121310,3,14,3,4,12,22,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020121310,4,9,7,4,12,27,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020121312,1,5,14,4,7,65,2020,0,FIELD GOAL,FIELD GOAL,0,0,UNKNOWN,0
2020121400,2,1,9,4,24,21,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020121400,3,0,32,4,4,46,2020,12,SHOTGUN,PASS,0,1,SHORT MIDDLE,0
2020121312,2,0,15,4,15,40,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020122004,3,6,7,4,10,45,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020121901,2,0,9,4,9,32,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
2020122002,1,11,41,4,8,37,2020,0,PUNT,PUNT,0,0,UNKNOWN,0
