GameId,GameDate,SeasonYear,OffenseTeam,DefenseTeam,Description,Down,YardsToGo,YardLineFixed,FieldPosition,RedZone,OpponentTerritory,OwnTerritory,Quarter,GameTime,LateGame,Overtime,ShortYardage,MediumYardage,LongYardage,DownToGoRatio,DecisionType,IsGoForIt,IsFieldGoalAttempt,IsPuntAttempt,IsRush,IsPass,PlayType,Formation,Yards,ConversionSuccess,FieldGoalSuccess,PlaySuccess,IsTouchdown,IsIncomplete,IsSack,IsInterception,IsFumble
2021101400,2021-10-14,2021,PHI,TB,"(14:19) 8-A.SIPOSS PUNTS 47 YARDS TO TB 21, CENTER-45-R.LOVATO. 85-J.MICKENS TO TB 33 FOR 12 YARDS (54-S.BRADLEY).",4,3,32,0.32,0,0,1,2,16,0,0,0,1,0,0.6,Punt,0,0,1,0,0,PUNT,PUNT,0,,,1,0,0,0,0,0
2021101702,2021-10-17,2021,MIN,CAR,"(13:21) 3-J.BERRY PUNTS 53 YARDS TO CAR 31, CENTER-42-A.DEPAOLA. 13-A.ERICKSON TO CAR 35 FOR 4 YARDS (44-J.METELLUS; 29-K.BOYD).",4,19,16,0.16,0,0,1,3,32,0,0,0,0,1,3.8,Punt,0,0,1,0,0,PUNT,PUNT,0,,,1,0,0,0,0,0
2021101702,2021-10-17,2021,CAR,MIN,"(:50) 10-R.WINSLOW PUNTS 39 YARDS TO MIN 11, CENTER-44-J.JANSEN, FAIR CATCH BY 12-D.WESTBROOK.",4,25,0,0.0,0,0,1,2,30,0,0,0,0,1,5.0,Punt,0,0,1,0,0,PUNT,PUNT,0,,,1,0,0,0,0,0
2021101100,2021-10-11,2021,IND,BAL,"(4:37) 3-R.BLANKENSHIP 37 YARD FIELD GOAL IS BLOCKED (93-C.CAMPBELL), CENTER-46-L.RHODES, HOLDER-8-R.SANCHEZ, RECOVERED BY BAL-23-A.AVERETT AT BAL 25.",4,12,19,0.19,0,0,1,4,56,1,0,0,0,1,2.4,FieldGoal,0,1,0,0,0,FIELD GOAL,FIELD GOAL,0,,0.0,1,0,0,0,0,0
2021101100,2021-10-11,2021,BAL,IND,"(1:39) 9-J.TUCKER 23 YARD FIELD GOAL IS GOOD, CENTER-46-N.MOORE, HOLDER-4-S.KOCH.",4,4,5,0.05,0,0,1,2,29,0,0,0,1,0,0.8,FieldGoal,0,1,0,0,0,FIELD GOAL,FIELD GOAL,0,,0.0,1,0,0,0,0,0
2021101100,2021-10-11,2021,IND,BAL,"(10:15) 8-R.SANCHEZ PUNTS 38 YARDS TO BAL 12, CENTER-46-L.RHODES, FAIR CATCH BY 13-D.DUVERNAY.",4,16,0,0.0,0,0,1,2,20,0,0,0,0,1,3.2,Punt,0,0,1,0,0,PUNT,PUNT,0,,,1,0,0,0,0,0
2021101100,2021-10-11,2021,BAL,IND,"(:19) 4-S.KOCH PUNTS 47 YARDS TO IND 8, CENTER-46-N.MOORE. 21-N.HINES TO IND 21 FOR 13 YARDS (21-B.STEPHENS, 57-K.WELCH).",4,2,45,0.45,0,0,1,1,15,0,0,1,0,0,0.4,Punt,0,0,1,0,0,PUNT,PUNT,0,,,1,0,0,0,0,0
2021101100,2021-10-11,2021,BAL,IND,"(11:26) 4-S.KOCH PUNTS 53 YARDS TO IND 16, CENTER-46-N.MOORE, FAIR CATCH BY 21-N.HINES.",4,5,31,0.31,0,0,1,1,4,0,0,0,1,0,1.0,Punt,0,0,1,0,0,PUNT,PUNT,0,,,1,0,0,0,0,0
2021101100,2021-10-11,2021,BAL,IND,"(13:31) 4-S.KOCH PUNTS 49 YARDS TO IND 23, CENTER-46-N.MOORE. 21-N.HINES TO IND 29 FOR 6 YARDS (46-N.MOORE).",4,5,28,0.28,0,0,1,1,2,0,0,0,1,0,1.0,Punt,0,0,1,0,0,PUNT,PUNT,0,,,1,0,0,0,0,0
2021101013,2021-10-10,2021,BUF,KC,"(1:21) 3-M.HAACK PUNTS 35 YARDS TO KC 48, CENTER-69-R.FERGUSON, OUT OF BOUNDS.",4,10,17,0.17,0,0,1,3,44,0,0,0,0,1,2.0,Punt,0,0,1,0,0,PUNT,PUNT,0,,,1,0,0,0,0,0
2021101013,2021-10-10,2021,KC,BUF,"(10:57) 5-T.TOWNSEND PUNTS 42 YARDS TO BUF 19, CENTER-41-J.WINCHESTER, OUT OF BOUNDS.",4,4,39,0.39,0,0,1,3,35,0,0,0,1,0,0.8,Punt,0,0,1,0,0,PUNT,PUNT,0,,,1,0,0,0,0,0
2021101013,2021-10-10,2021,BUF,KC,"(13:44) 3-M.HAACK PUNTS 45 YARDS TO KC 22, CENTER-69-R.FERGUSON, FAIR CATCH BY 17-M.HARDMAN.",4,2,33,0.33,0,0,1,3,32,0,0,1,0,0,0.4,Punt,0,0,1,0,0,PUNT,PUNT,0,,,1,0,0,0,0,0
2021101701,2021-10-17,2021,LAC,BAL,"(3:32) 1-T.LONG PUNTS 69 YARDS TO BAL 12, CENTER-54-M.OVERTON. 13-D.DUVERNAY PUSHED OB AT BAL 26 FOR 14 YARDS (82-S.ANDERSON).",4,11,19,0.19,0,0,1,1,12,0,0,0,0,1,2.2,Punt,0,0,1,0,0,PUNT,PUNT,0,,,1,0,0,0,0,0
2021101700,2021-10-17,2021,MIA,JAX,"(6:48) 5-M.PALARDY PUNTS 59 YARDS TO END ZONE, CENTER-44-B.FERGUSON, TOUCHBACK. MIAMI CHALLENGED THE TOUCHBACK RULING, AND THE PLAY WAS UPHELD. THE RULING ON THE FIELD STANDS. (TIMEOUT #2 AT 06:39.)",4,6,41,0.41,0,0,1,4,54,1,0,0,1,0,1.2,Punt,0,0,1,0,0,PUNT,PUNT,0,,,1,0,0,0,0,0
2021101700,2021-10-17,2021,MIA,JAX,"(6:48) (SHOTGUN) PENALTY ON MIA, DELAY OF GAME, 5 YARDS, ENFORCED AT MIA 46 - NO PLAY.",4,1,46,0.46,0,0,1,4,54,1,0,1,0,0,0.2,Unknown,0,0,0,0,0,NO PLAY,SHOTGUN,0,,,0,0,0,0,0,0
2021101700,2021-10-17,2021,JAX,MIA,"(8:50) 9-L.COOKE PUNTS 43 YARDS TO MIA 25, CENTER-46-R.MATISCIK, FAIR CATCH BY 17-J.WADDLE.",4,5,32,0.32,0,0,1,4,52,1,0,0,1,0,1.0,Punt,0,0,1,0,0,PUNT,PUNT,0,,,1,0,0,0,0,0
2021101700,2021-10-17,2021,JAX,MIA,(:53) (SHOTGUN) 16-T.LAWRENCE PASS SHORT LEFT TO 10-L.SHENAULT TO MIA 28 FOR 7 YARDS (21-E.ROWE).,4,6,35,0.35,0,0,1,2,30,0,0,0,1,0,1.2,Pass,1,0,0,0,1,PASS,SHOTGUN,7,1.0,,1,0,0,0,0,0
2021101700,2021-10-17,2021,MIA,JAX,"(1:51) 5-M.PALARDY PUNTS 37 YARDS TO MIA 49, FAIR CATCH BY 39-J.AGNEW.",4,1,12,0.12,0,0,1,2,29,0,0,1,0,0,0.2,Punt,0,0,1,0,0,PUNT,PUNT,0,,,1,0,0,0,0,0
2021101700,2021-10-17,2021,JAX,MIA,"(2:14) 9-L.COOKE PUNTS 37 YARDS TO MIA 3, CENTER-46-R.MATISCIK, DOWNED BY JAX-5-R.FORD.",4,15,40,0.4,0,0,1,2,28,0,0,0,0,1,3.0,Punt,0,0,1,0,0,PUNT,PUNT,0,,,1,0,0,0,0,0
2021101700,2021-10-17,2021,MIA,JAX,(7:52) (SHOTGUN) 1-T.TAGOVAILOA PASS DEEP LEFT TO 86-M.HOLLINS TO JAX 10 FOR 20 YARDS (42-A.WINGARD).,4,2,30,0.3,0,0,1,2,23,0,0,1,0,0,0.4,Pass,1,0,0,0,1,PASS,SHOTGUN,20,1.0,,1,0,0,0,0,0
2021101700,2021-10-17,2021,JAX,MIA,"(12:46) 9-L.COOKE PUNTS 45 YARDS TO MIA 35, CENTER-46-R.MATISCIK, FAIR CATCH BY 17-J.WADDLE.",4,15,20,0.2,0,0,1,2,18,0,0,0,0,1,3.0,Punt,0,0,1,0,0,PUNT,PUNT,0,,,1,0,0,0,0,0
2021101700,2021-10-17,2021,MIA,JAX,"(14:19) 7-J.SANDERS 33 YARD FIELD GOAL IS GOOD, CENTER-44-B.FERGUSON, HOLDER-5-M.PALARDY.",4,15,15,0.15,0,0,1,2,16,0,0,0,0,1,3.0,FieldGoal,0,1,0,0,0,FIELD GOAL,FIELD GOAL,0,,0.0,1,0,0,0,0,0
2021101700,2021-10-17,2021,JAX,MIA,"(3:54) 15-M.WRIGHT 40 YARD FIELD GOAL IS GOOD, CENTER-46-R.MATISCIK, HOLDER-9-L.COOKE.",4,5,22,0.22,0,0,1,1,12,0,0,0,1,0,1.0,FieldGoal,0,1,0,0,0,FIELD GOAL,FIELD GOAL,0,,0.0,1,0,0,0,0,0
2021101013,2021-10-10,2021,KC,BUF,(2:00) (SHOTGUN) 15-P.MAHOMES PASS INCOMPLETE DEEP RIGHT TO 87-T.KELCE (21-J.POYER).,4,5,32,0.32,0,0,1,2,28,0,0,0,1,0,1.0,Pass,1,0,0,0,1,PASS,SHOTGUN,0,0.0,,1,0,1,0,0,0
2021101013,2021-10-10,2021,BUF,KC,"(3:16) 2-T.BASS 30 YARD FIELD GOAL IS GOOD, CENTER-69-R.FERGUSON, HOLDER-3-M.HAACK.",4,11,12,0.12,0,0,1,2,27,0,0,0,0,1,2.2,FieldGoal,0,1,0,0,0,FIELD GOAL,FIELD GOAL,0,,0.0,1,0,0,0,0,0
2021101012,2021-10-10,2021,DAL,NYG,"(2:05) 2-G.ZUERLEIN 38 YARD FIELD GOAL IS GOOD, CENTER-44-J.MCQUAIDE, HOLDER-5-B.ANGER.",4,6,20,0.2,0,0,1,3,43,0,0,0,1,0,1.2,FieldGoal,0,1,0,0,0,FIELD GOAL,FIELD GOAL,0,,0.0,1,0,0,0,0,0
2021101012,2021-10-10,2021,NYG,DAL,"(2:56) 28-D.BOOKER UP THE MIDDLE FOR 1 YARD, TOUCHDOWN.",4,1,1,0.01,0,0,1,2,28,0,0,1,0,0,0.2,Rush,1,0,0,1,0,RUSH,UNDER CENTER,1,1.0,,1,1,0,0,0,0
2021101012,2021-10-10,2021,NYG,DAL,"(10:15) 5-G.GANO 51 YARD FIELD GOAL IS GOOD, CENTER-58-C.KREITER, HOLDER-9-R.DIXON.",4,6,33,0.33,0,0,1,2,20,0,0,0,1,0,1.2,FieldGoal,0,1,0,0,0,FIELD GOAL,FIELD GOAL,0,,0.0,1,0,0,0,0,0
2021101012,2021-10-10,2021,DAL,NYG,(3:02) (NO HUDDLE) 1-C.WILSON RIGHT END RAN OB AT NYG 22 FOR 6 YARDS (24-J.BRADBERRY).,4,1,28,0.28,0,0,1,1,12,0,0,1,0,0,0.2,Rush,1,0,0,1,0,RUSH,NO HUDDLE,6,1.0,,1,0,0,0,0,0
2021101012,2021-10-10,2021,DAL,NYG,"(6:20) 2-G.ZUERLEIN 31 YARD FIELD GOAL IS GOOD, CENTER-44-J.MCQUAIDE, HOLDER-5-B.ANGER.",4,7,12,0.12,0,0,1,1,9,0,0,0,0,1,1.4,FieldGoal,0,1,0,0,0,FIELD GOAL,FIELD GOAL,0,,0.0,1,0,0,0,0,0
2021101012,2021-10-10,2021,NYG,DAL,"(10:52) 5-G.GANO 54 YARD FIELD GOAL IS NO GOOD, WIDE RIGHT, CENTER-58-C.KREITER, HOLDER-9-R.DIXON.",4,5,36,0.36,0,0,1,1,5,0,0,0,1,0,1.0,FieldGoal,0,1,0,0,0,FIELD GOAL,FIELD GOAL,0,,0.0,1,0,0,0,0,0
2021101012,2021-10-10,2021,DAL,NYG,"(12:52) (NO HUDDLE, SHOTGUN) 4-D.PRESCOTT PASS SHORT LEFT INTENDED FOR 21-E.ELLIOTT INTERCEPTED BY 59-L.CARTER AT NYG 48. 59-L.CARTER TO NYG 49 FOR 1 YARD (21-E.ELLIOTT).",4,2,44,0.44,0,0,1,1,3,0,0,1,0,0,0.4,Pass,1,0,0,0,1,PASS,NO HUDDLE SHOTGUN,1,0.0,,0,0,0,0,1,0
2021101011,2021-10-10,2021,SF,ARI,"(4:17) 14-J.SLYE 47 YARD FIELD GOAL IS GOOD, CENTER-46-T.PEPPER, HOLDER-18-M.WISHNOWSKY.",4,3,29,0.29,0,0,1,4,56,1,0,0,1,0,0.6,FieldGoal,0,1,0,0,0,FIELD GOAL,FIELD GOAL,0,,0.0,1,0,0,0,0,0
2021101011,2021-10-10,2021,SF,ARI,(9:23) DIRECT SNAP TO 44-K.JUSZCZYK.  44-K.JUSZCZYK UP THE MIDDLE TO ARI 48 FOR NO GAIN (94-Z.ALLEN).,4,1,48,0.48,0,0,1,4,51,1,0,1,0,0,0.2,Rush,1,0,0,1,0,RUSH,UNDER CENTER,0,0.0,,1,0,0,0,0,0
2021101011,2021-10-10,2021,ARI,SF,"(14:17) 14-A.LEE PUNTS 50 YARDS TO END ZONE, CENTER-46-A.BREWER, TOUCHBACK.",4,9,0,0.0,0,0,1,4,46,1,0,0,0,1,1.8,Punt,0,0,1,0,0,PUNT,PUNT,0,,,1,0,0,0,0,0
2021101011,2021-10-10,2021,ARI,SF,"(5:22) 14-A.LEE PUNTS 52 YARDS TO SF 36, CENTER-46-A.BREWER. 11-B.AIYUK TO SF 41 FOR 5 YARDS (26-E.BENJAMIN; 29-J.WARD).",4,5,12,0.12,0,0,1,3,40,0,0,0,1,0,1.0,Punt,0,0,1,0,0,PUNT,PUNT,0,,,1,0,0,0,0,0
2021101701,2021-10-17,2021,LAC,BAL,"(11:58) 1-T.LONG PUNTS 37 YARDS TO BAL 10, CENTER-54-M.OVERTON, FAIR CATCH BY 13-D.DUVERNAY.",4,10,47,0.47,0,0,1,1,4,0,0,0,0,1,2.0,Punt,0,0,1,0,0,PUNT,PUNT,0,,,1,0,0,0,0,0
2021101700,2021-10-17,2021,JAX,MIA,(:05) (SHOTGUN) 16-T.LAWRENCE PASS SHORT MIDDLE TO 10-L.SHENAULT TO MIA 35 FOR 9 YARDS (29-BR.JONES).,4,8,44,0.44,0,0,1,4,60,1,0,0,0,1,1.6,Pass,1,0,0,0,1,PASS,SHOTGUN,9,1.0,,1,0,0,0,0,0
2021101100,2021-10-11,2021,IND,BAL,"(12:04) 3-R.BLANKENSHIP 43 YARD FIELD GOAL IS GOOD, CENTER-46-L.RHODES, HOLDER-8-R.SANCHEZ.",4,6,25,0.25,0,0,1,4,48,1,0,0,1,0,1.2,FieldGoal,0,1,0,0,0,FIELD GOAL,FIELD GOAL,0,,0.0,1,0,0,0,0,0
2021101011,2021-10-10,2021,SF,ARI,(9:12) (SHOTGUN) 5-T.LANCE PASS SHORT LEFT TO 6-M.SANU TO ARI 34 FOR 6 YARDS (33-A.HAMILTON) [39-J.WHITTAKER].,4,5,40,0.4,0,0,1,3,36,0,0,0,1,0,1.0,Pass,1,0,0,0,1,PASS,SHOTGUN,6,1.0,,1,0,0,0,0,0
2021101011,2021-10-10,2021,ARI,SF,"(:01) 5-M.PRATER 61 YARD FIELD GOAL IS NO GOOD, WIDE RIGHT, CENTER-46-A.BREWER, HOLDER-14-A.LEE.",4,22,43,0.43,0,0,1,2,30,0,0,0,0,1,4.4,FieldGoal,0,1,0,0,0,FIELD GOAL,FIELD GOAL,0,,0.0,1,0,0,0,0,0
2021101010,2021-10-10,2021,LV,CHI,(2:00) (SHOTGUN) 4-D.CARR PASS INCOMPLETE DEEP MIDDLE TO 89-B.EDWARDS.,4,5,30,0.3,0,0,1,4,58,1,0,0,1,0,1.0,Pass,1,0,0,0,1,PASS,SHOTGUN,0,0.0,,1,0,1,0,0,0
2021101010,2021-10-10,2021,LV,CHI,"(12:49) 3-N.PETERMAN UP THE MIDDLE TO CHI 31 FOR 1 YARD (98-B.NICHOLS, 58-R.SMITH). CHICAGO CHALLENGED THE FIRST DOWN RULING, AND THE PLAY WAS UPHELD. THE RULING ON THE FIELD STANDS. (TIMEOUT #1 AT 12:45.)",4,1,32,0.32,0,0,1,4,48,1,0,1,0,0,0.2,Rush,1,0,0,1,0,RUSH,UNDER CENTER,1,1.0,,1,0,0,0,0,0
2021101010,2021-10-10,2021,LV,CHI,"(5:58) 6-A.COLE PUNTS 47 YARDS TO CHI 17, CENTER-47-T.SIEG, FAIR CATCH BY 17-J.GRANT.",4,12,36,0.36,0,0,1,3,40,0,0,0,0,1,2.4,Punt,0,0,1,0,0,PUNT,PUNT,0,,,1,0,0,0,0,0
2021101010,2021-10-10,2021,CHI,LV,"(10:11) 16-P.O'DONNELL PUNTS 44 YARDS TO LV 11, CENTER-48-P.SCALES, FAIR CATCH BY 13-H.RENFROW.",4,10,45,0.45,0,0,1,3,35,0,0,0,0,1,2.0,Punt,0,0,1,0,0,PUNT,PUNT,0,,,1,0,0,0,0,0
2021101010,2021-10-10,2021,LV,CHI,"(13:50) 6-A.COLE PUNTS 70 YARDS TO CHI -3, CENTER-47-T.SIEG. 17-J.GRANT TO CHI 18 FOR 21 YARDS (33-R.TEAMER).",4,2,33,0.33,0,0,1,3,32,0,0,1,0,0,0.4,Punt,0,0,1,0,0,PUNT,PUNT,0,,,1,0,0,0,0,0
2021101010,2021-10-10,2021,LV,CHI,"(:58) 6-A.COLE PUNTS 39 YARDS TO CHI 40, CENTER-47-T.SIEG, OUT OF BOUNDS.",4,14,21,0.21,0,0,1,2,30,0,0,0,0,1,2.8,Punt,0,0,1,0,0,PUNT,PUNT,0,,,1,0,0,0,0,0
2021101010,2021-10-10,2021,LV,CHI,"(10:18) 28-J.JACOBS LEFT GUARD TO CHI 27 FOR NO GAIN (52-K.MACK). PENALTY ON CHI-97-M.EDWARDS, UNNECESSARY ROUGHNESS, 13 YARDS, ENFORCED BETWEEN DOWNS.",4,1,27,0.27,0,0,1,2,20,0,0,1,0,0,0.2,Rush,1,0,0,1,0,RUSH,UNDER CENTER,0,0.0,,0,0,0,0,0,0
2021101010,2021-10-10,2021,CHI,LV,"(10:16) 16-P.O'DONNELL PUNTS 53 YARDS TO LV 19, CENTER-48-P.SCALES, FAIR CATCH BY 13-H.RENFROW.",4,1,28,0.28,0,0,1,1,5,0,0,1,0,0,0.2,Punt,0,0,1,0,0,PUNT,PUNT,0,,,1,0,0,0,0,0
2021101010,2021-10-10,2021,LV,CHI,"(11:50) 6-A.COLE PUNTS 68 YARDS TO CHI 2, CENTER-47-T.SIEG. 17-J.GRANT TO CHI 19 FOR 17 YARDS (32-D.LEAVITT; 44-N.KWIATKOSKI).",4,7,30,0.3,0,0,1,1,4,0,0,0,0,1,1.4,Punt,0,0,1,0,0,PUNT,PUNT,0,,,1,0,0,0,0,0
2021101013,2021-10-10,2021,BUF,KC,"(3:14) 3-M.HAACK PUNTS 47 YARDS TO KC 6, CENTER-69-R.FERGUSON. 17-M.HARDMAN PUSHED OB AT KC 36 FOR 30 YARDS (54-A.KLEIN). PENALTY ON KC-26-C.LAMMONS, DEFENSIVE OFFSIDE, 5 YARDS, ENFORCED AT BUF 47 - NO PLAY.",4,29,47,0.47,0,0,1,1,12,0,0,0,0,1,5.8,Punt,0,0,1,0,0,PUNT,PUNT,0,,,0,0,0,0,0,0
2021101013,2021-10-10,2021,KC,BUF,"(8:35) 7-H.BUTKER 38 YARD FIELD GOAL IS GOOD, CENTER-41-J.WINCHESTER, HOLDER-5-T.TOWNSEND.",4,12,19,0.19,0,0,1,1,7,0,0,0,0,1,2.4,FieldGoal,0,1,0,0,0,FIELD GOAL,FIELD GOAL,0,,0.0,1,0,0,0,0,0
2021101012,2021-10-10,2021,DAL,NYG,"(1:57) 2-G.ZUERLEIN 31 YARD FIELD GOAL IS GOOD, CENTER-44-J.MCQUAIDE, HOLDER-5-B.ANGER.",4,5,13,0.13,0,0,1,4,59,1,0,0,1,0,1.0,FieldGoal,0,1,0,0,0,FIELD GOAL,FIELD GOAL,0,,0.0,1,0,0,0,0,0
2021101012,2021-10-10,2021,NYG,DAL,"(3:24) (SHOTGUN) 2-M.GLENNON PASS SHORT LEFT TO 28-D.BOOKER FOR 3 YARDS, TOUCHDOWN.",4,3,3,0.03,0,0,1,4,57,1,0,0,1,0,0.6,Pass,1,0,0,0,1,PASS,SHOTGUN,3,1.0,,1,1,0,0,0,0
2021101009,2021-10-10,2021,CLE,LAC,"(2:11) 7-J.GILLAN PUNTS 42 YARDS TO LAC 40, CENTER-47-C.HUGHLETT. 84-K.HILL TO CLE 48 FOR 12 YARDS (25-D.FELTON).",4,6,18,0.18,0,0,1,4,58,1,0,0,1,0,1.2,Punt,0,0,1,0,0,PUNT,PUNT,0,,,1,0,0,0,0,0
2021101009,2021-10-10,2021,LAC,CLE,"(9:10) (SHOTGUN) 10-J.HERBERT PASS INCOMPLETE DEEP RIGHT TO 81-M.WILLIAMS. PENALTY ON CLE-38-A.GREEN, DEFENSIVE PASS INTERFERENCE, 33 YARDS, ENFORCED AT LAC 41 - NO PLAY.",4,4,41,0.41,0,0,1,4,51,1,0,0,1,0,0.8,Pass,1,0,0,0,1,PASS,SHOTGUN,0,0.0,,0,0,1,0,0,0
2021101009,2021-10-10,2021,LAC,CLE,"(15:00) 1-T.LONG PUNTS 41 YARDS TO CLE 24, CENTER-54-M.OVERTON. 25-D.FELTON TO CLE 32 FOR 8 YARDS (23-R.SMITH).",4,17,35,0.35,0,0,1,4,45,1,0,0,0,1,3.4,Punt,0,0,1,0,0,PUNT,PUNT,0,,,1,0,0,0,0,0
